word_id,incomparable,comparative,superlative,short_m,short_f,short_n,short_pl,decl_m_id,decl_f_id,decl_n_id,decl_pl_id
82228,,,,,,,,189787,189788,189789,189790
82229,,,,,,,,189791,189792,189793,189794
82230,,,,накопчён,накопчена,накопчено,накопчены,189795,189796,189797,189798
82231,,,,,,,,189799,189800,189801,189802
82232,,,,,,,,189803,189804,189805,189806
82233,,,,накрашиваем,накрашиваема,накрашиваемо,накрашиваемы,189807,189808,189809,189810
82234,,,,,,,,189811,189812,189813,189814
82235,,,,,,,,189815,189816,189817,189818
82236,,,,накреняем,накреняема,накреняемо,накреняемы,189819,189820,189821,189822
82237,,,,,,,,189823,189824,189825,189826
82238,,,,,,,,189827,189828,189829,189830
82239,,,,,,,,189831,189832,189833,189834
82240,,,,,,,,189835,189836,189837,189838
82241,,,,,,,,189839,189840,189841,189842
82242,,,,,,,,189843,189844,189845,189846
82243,,,,налакирован,налакирована,налакировано,налакированы,189847,189848,189849,189850
82244,,,,,,,,189851,189852,189853,189854
82245,,,,налган,налгана,налгано,налганы,189855,189856,189857,189858
82246,,,,,,,,189859,189860,189861,189862
82247,,,,,,,,189863,189864,189865,189866
82248,,,,,,,,189867,189868,189869,189870
82249,,,,,,,,189871,189872,189873,189874
82250,,,,,,,,189875,189876,189877,189878
82251,,,,,,,,189879,189880,189881,189882
82252,,,,,,,,189883,189884,189885,189886
82253,,,,намагничиваем,намагничиваема,намагничиваемо,намагничиваемы,189887,189888,189889,189890
82254,,,,,,,,189891,189892,189893,189894
82255,,,,,,,,189895,189896,189897,189898
82256,,,,,,,,189899,189900,189901,189902
82257,,,,намаринован,намаринована,намариновано,намаринованы,189903,189904,189905,189906
82258,,,,,,,,189907,189908,189909,189910
82259,,,,,,,,189911,189912,189913,189914
82260,,,,намасливаем,намасливаема,намасливаемо,намасливаемы,189915,189916,189917,189918
82261,,,,,,,,189919,189920,189921,189922
82262,,,,,,,,189923,189924,189925,189926
82263,,,,,,,,189927,189928,189929,189930
82264,,,,,,,,189931,189932,189933,189934
82265,,,,намачиваем,намачиваема,намачиваемо,намачиваемы,189935,189936,189937,189938
82266,,,,,,,,189939,189940,189941,189942
82267,,,,наменян,наменяна,наменяно,наменяны,189943,189944,189945,189946
82268,,,,,,,,189947,189948,189949,189950
82269,,,,намешен,намешена,намешено,намешены,189951,189952,189953,189954
82270,,,,,,,,189955,189956,189957,189958
82271,,,,,,,,189959,189960,189961,189962
82272,,,,намётываем,намётываема,намётываемо,намётываемы,189963,189964,189965,189966
82273,,,,,,,,189967,189968,189969,189970
82274,,,,,,,,189971,189972,189973,189974
82275,,,,намешиваем,намешиваема,намешиваемо,намешиваемы,189975,189976,189977,189978
82276,,,,,,,,189979,189980,189981,189982
82277,,,,намолочен,намолочена,намолочено,намолочены,189983,189984,189985,189986
82278,,,,,,,,189987,189988,189989,189990
82279,,,,намолот,намолота,намолото,намолоты,189991,189992,189993,189994
82280,,,,,,,,189995,189996,189997,189998
82281,,,,,,,,189999,190000,190001,190002
82282,,,,,,,,190003,190004,190005,190006
82283,,,,,,,,190007,190008,190009,190010
82284,,,,,,,,190011,190012,190013,190014
82285,,,,,,,,190015,190016,190017,190018
82286,,,,,,,,190019,190020,190021,190022
82287,,,,намят,намята,намято,намяты,190023,190024,190025,190026
82288,,,,,,,,190027,190028,190029,190030
82289,,,,,,,,190031,190032,190033,190034
82290,,,,наобещан,наобещана,наобещано,наобещаны,190035,190036,190037,190038
82291,,,,,,,,190039,190040,190041,190042
82292,,,,,,,,190043,190044,190045,190046
82293,,,,напаиваем,напаиваема,напаиваемо,напаиваемы,190047,190048,190049,190050
82294,,,,,,,,190051,190052,190053,190054
82295,,,,напарен,напарена,напарено,напарены,190055,190056,190057,190058
82296,,,,,,,,190059,190060,190061,190062
82297,,,,,,,,190063,190064,190065,190066
82298,,,,напасаем,напасаема,напасаемо,напасаемы,190067,190068,190069,190070
82299,,,,,,,,190071,190072,190073,190074
82300,,,,напахан,напахана,напахано,напаханы,190075,190076,190077,190078
82301,,,,,,,,190079,190080,190081,190082
82302,,,,напачкан,напачкана,напачкано,напачканы,190083,190084,190085,190086
82303,,,,,,,,190087,190088,190089,190090
82304,,,,,,,,190091,190092,190093,190094
82305,,,,напекаем,напекаема,напекаемо,напекаемы,190095,190096,190097,190098
82306,,,,,,,,190099,190100,190101,190102
82307,,,,,,,,190103,190104,190105,190106
82308,,,,,,,,190107,190108,190109,190110
82309,,,,напитываем,напитываема,напитываемо,напитываемы,190111,190112,190113,190114
82310,,,,,,,,190115,190116,190117,190118
82311,,,,,,,,190119,190120,190121,190122
82312,,,,напихиваем,напихиваема,напихиваемо,напихиваемы,190123,190124,190125,190126
82313,,,,,,,,190127,190128,190129,190130
82314,,,,наплаван,наплавана,наплавано,наплаваны,190131,190132,190133,190134
82315,,,,,,,,190135,190136,190137,190138
82316,,,,,,,,190139,190140,190141,190142
82317,,,,,,,,190143,190144,190145,190146
82318,,,,напложён,напложена,напложено,напложены,190147,190148,190149,190150
82319,,,,,,,,190151,190152,190153,190154
82320,,,,,,,,190155,190156,190157,190158
82321,,,,,,,,190159,190160,190161,190162
82322,,,,напорот,напорота,напорото,напороты,190163,190164,190165,190166
82323,,,,,,,,190167,190168,190169,190170
82324,,,,,,,,190171,190172,190173,190174
82325,,,,,,,,190175,190176,190177,190178
82326,,,,напруживаем,напруживаема,напруживаемо,напруживаемы,190179,190180,190181,190182
82327,,,,,,,,190183,190184,190185,190186
82328,,,,,,,,190187,190188,190189,190190
82329,,,,,,,,190191,190192,190193,190194
82330,,,,,,,,190195,190196,190197,190198
82331,,,,,,,,190199,190200,190201,190202
82332,,,,нарекаем,нарекаема,нарекаемо,нарекаемы,190203,190204,190205,190206
82333,,,,,,,,190207,190208,190209,190210
82334,,,,,,,,190211,190212,190213,190214
82335,,,,,,,,190215,190216,190217,190218
82336,,,,,,,,190219,190220,190221,190222
82337,,,,наркотизируем,наркотизируема,наркотизируемо,наркотизируемы,190223,190224,190225,190226
82338,,,,наркотизирован,наркотизирована,наркотизировано,наркотизированы,190227,190228,190229,190230
82339,,,,,,,,190231,190232,190233,190234
82340,,,,,,,,190235,190236,190237,190238
82341,,,,нарываем,нарываема,нарываемо,нарываемы,190239,190240,190241,190242
82342,,,,,,,,190243,190244,190245,190246
82343,,,,,,,,190247,190248,190249,190250
82344,,,,наряжаем,наряжаема,наряжаемо,наряжаемы,190251,190252,190253,190254
82345,,,,,,,,190255,190256,190257,190258
82346,,,,насажан,насажана,насажано,насажаны,190259,190260,190261,190262
82347,,,,,,,,190263,190264,190265,190266
82348,,,,,,,,190267,190268,190269,190270
82349,,,,насаливаем,насаливаема,насаливаемо,насаливаемы,190271,190272,190273,190274
82350,,,,,,,,190275,190276,190277,190278
82351,,,,,,,,190279,190280,190281,190282
82352,,,,насахариваем,насахариваема,насахариваемо,насахариваемы,190283,190284,190285,190286
82353,,,,,,,,190287,190288,190289,190290
82354,,,,,,,,190291,190292,190293,190294
82355,,,,насекаем,насекаема,насекаемо,насекаемы,190295,190296,190297,190298
82356,,,,,,,,190299,190300,190301,190302
82357,,,,,,,,190303,190304,190305,190306
82358,,,,насиживаем,насиживаема,насиживаемо,насиживаемы,190307,190308,190309,190310
82359,,,,,,,,190311,190312,190313,190314
82360,,,,,,,,190315,190316,190317,190318
82361,,,,,,,,190319,190320,190321,190322
82362,,,,наскоблен,наскоблена,наскоблено,наскоблены,190323,190324,190325,190326
82363,,,,,,,,190327,190328,190329,190330
82364,,,,,,,,190331,190332,190333,190334
82365,,,,наслаждаем,наслаждаема,наслаждаемо,наслаждаемы,190335,190336,190337,190338
82366,,,,,,,,190339,190340,190341,190342
82367,,,,,,,,190343,190344,190345,190346
82368,,,,наслаиваем,наслаиваема,наслаиваемо,наслаиваемы,190347,190348,190349,190350
82369,,,,,,,,190351,190352,190353,190354
82370,,,,,,,,190355,190356,190357,190358
82371,,,,,,,,190359,190360,190361,190362
82372,,,,,,,,190363,190364,190365,190366
82373,,,,наслащиваем,наслащиваема,наслащиваемо,наслащиваемы,190367,190368,190369,190370
82374,,,,,,,,190371,190372,190373,190374
82375,,,,,,,,190375,190376,190377,190378
82376,,,,,,,,190379,190380,190381,190382
82377,,,,,,,,190383,190384,190385,190386
82378,,,,,,,,190387,190388,190389,190390
82379,,,,,,,,190391,190392,190393,190394
82380,,,,насован,насована,насовано,насованы,190395,190396,190397,190398
82381,,,,,,,,190399,190400,190401,190402
82382,,,,,,,,190403,190404,190405,190406
82383,,,,настёган,настёгана,настёгано,настёганы,190407,190408,190409,190410
82384,,,,,,,,190411,190412,190413,190414
82385,,,,,,,,190415,190416,190417,190418
82386,,,,настёгиваем,настёгиваема,настёгиваемо,настёгиваемы,190419,190420,190421,190422
82387,,,,,,,,190423,190424,190425,190426
82388,,,,настиран,настирана,настирано,настираны,190427,190428,190429,190430
82389,,,,,,,,190431,190432,190433,190434
82390,,,,,,,,190435,190436,190437,190438
82391,,,,,,,,190439,190440,190441,190442
82392,,,,настрижен,настрижена,настрижено,настрижены,190443,190444,190445,190446
82393,,,,,,,,190447,190448,190449,190450
82394,,,,настроган,настрогана,настрогано,настроганы,190451,190452,190453,190454
82395,,,,,,,,190455,190456,190457,190458
82396,,,,,,,,190459,190460,190461,190462
82397,,,,настропаляем,настропаляема,настропаляемо,настропаляемы,190463,190464,190465,190466
82398,,,,,,,,190467,190468,190469,190470
82399,,,,,,,,190471,190472,190473,190474
82400,,,,,,,,190475,190476,190477,190478
82401,,,,настряпан,настряпана,настряпано,настряпаны,190479,190480,190481,190482
82402,,,,,,,,190483,190484,190485,190486
82403,,,,настужен,настужена,настужено,настужены,190487,190488,190489,190490
82404,,,,,,,,190491,190492,190493,190494
82405,,,,насулён,насулена,насулено,насулены,190495,190496,190497,190498
82406,,,,,,,,190499,190500,190501,190502
82407,,,,насушен,насушена,насушено,насушены,190503,190504,190505,190506
82408,,,,,,,,190507,190508,190509,190510
82409,,,,,,,,190511,190512,190513,190514
82410,,,,натаиваем,натаиваема,натаиваемо,натаиваемы,190515,190516,190517,190518
82411,,,,,,,,190519,190520,190521,190522
82412,,,,,,,,190523,190524,190525,190526
82413,,,,наталкиваем,наталкиваема,наталкиваемо,наталкиваемы,190527,190528,190529,190530
82414,,,,,,,,190531,190532,190533,190534
82415,,,,,,,,190535,190536,190537,190538
82416,,,,,,,,190539,190540,190541,190542
82417,,,,,,,,190543,190544,190545,190546
82418,,,,,,,,190547,190548,190549,190550
82419,,,,,,,,190551,190552,190553,190554
82420,,,,натискан,натискана,натискано,натисканы,190555,190556,190557,190558
82421,,,,,,,,190559,190560,190561,190562
82422,,,,наторгован,наторгована,наторговано,наторгованы,190563,190564,190565,190566
82423,,,,,,,,190567,190568,190569,190570
82424,,,,,,,,190571,190572,190573,190574
82425,,,,натравливаем,натравливаема,натравливаемо,натравливаемы,190575,190576,190577,190578
82426,,,,,,,,190579,190580,190581,190582
82427,,,,,,,,190583,190584,190585,190586
82428,,,,,,,,190587,190588,190589,190590
82429,,,,натрясён,натрясена,натрясено,натрясены,190591,190592,190593,190594
82430,,,,,,,,190595,190596,190597,190598
82431,,,,,,,,190599,190600,190601,190602
82432,,,,,,,,190603,190604,190605,190606
82433,,,,натурализуем,натурализуема,натурализуемо,натурализуемы,190607,190608,190609,190610
82434,,,,натурализован,натурализована,натурализовано,натурализованы,190611,190612,190613,190614
82435,,,,,,,,190615,190616,190617,190618
82436,,,,,,,,190619,190620,190621,190622
82437,,,,,,,,190623,190624,190625,190626
82438,,,,наужен,наужена,наужено,наужены,190627,190628,190629,190630
82439,,,,,,,,190631,190632,190633,190634
82440,,,,,,,,190635,190636,190637,190638
82441,,,,,,,,190639,190640,190641,190642
82442,,,,,,,,190643,190644,190645,190646
82443,,,,наущаем,наущаема,наущаемо,наущаемы,190647,190648,190649,190650
82444,,,,,,,,190651,190652,190653,190654
82445,,,,нахапан,нахапана,нахапано,нахапаны,190655,190656,190657,190658
82446,,,,,,,,190659,190660,190661,190662
82447,,,,нахаркан,нахаркана,нахаркано,нахарканы,190663,190664,190665,190666
82448,,,,,,,,190667,190668,190669,190670
82449,,,,,,,,190671,190672,190673,190674
82450,,,,,,,,190675,190676,190677,190678
82451,,,,нахватан,нахватана,нахватано,нахватаны,190679,190680,190681,190682
82452,,,,,,,,190683,190684,190685,190686
82453,,,,,,,,190687,190688,190689,190690
82454,,,,нахлёстываем,нахлёстываема,нахлёстываемо,нахлёстываемы,190691,190692,190693,190694
82455,,,,,,,,190695,190696,190697,190698
82456,,,,,,,,190699,190700,190701,190702
82457,,,,нацежен,нацежена,нацежено,нацежены,190703,190704,190705,190706
82458,,,,,,,,190707,190708,190709,190710
82459,,,,,,,,190711,190712,190713,190714
82460,,,,,,,,190715,190716,190717,190718
82461,,,,нацеливаем,нацеливаема,нацеливаемо,нацеливаемы,190719,190720,190721,190722
82462,,,,,,,,190723,190724,190725,190726
82463,,,,,,,,190727,190728,190729,190730
82464,,,,нацениваем,нацениваема,нацениваемо,нацениваемы,190731,190732,190733,190734
82465,,,,,,,,190735,190736,190737,190738
82466,,,,,,,,190739,190740,190741,190742
82467,,,,нацепляем,нацепляема,нацепляемо,нацепляемы,190743,190744,190745,190746
82468,,,,,,,,190747,190748,190749,190750
82469,,,,,,,,190751,190752,190753,190754
82470,,,,национализируем,национализируема,национализируемо,национализируемы,190755,190756,190757,190758
82471,,,,национализирован,национализирована,национализировано,национализированы,190759,190760,190761,190762
82472,,,,,,,,190763,190764,190765,190766
82473,,,,,,,,190767,190768,190769,190770
82474,,,,начеканен,начеканена,начеканено,начеканены,190771,190772,190773,190774
82475,,,,,,,,190775,190776,190777,190778
82476,,,,начерпан,начерпана,начерпано,начерпаны,190779,190780,190781,190782
82477,,,,,,,,190783,190784,190785,190786
82478,,,,,,,,190787,190788,190789,190790
82479,,,,начёсываем,начёсываема,начёсываемо,начёсываемы,190791,190792,190793,190794
82480,,,,,,,,190795,190796,190797,190798
82481,,,,,,,,190799,190800,190801,190802
82482,,,,начиняем,начиняема,начиняемо,начиняемы,190803,190804,190805,190806
82483,,,,,,,,190807,190808,190809,190810
82484,,,,,,,,190811,190812,190813,190814
82485,,,,начисляем,начисляема,начисляемо,начисляемы,190815,190816,190817,190818
82486,,,,,,,,190819,190820,190821,190822
82487,,,,,,,,190823,190824,190825,190826
82488,,,,начитываем,начитываема,начитываемо,начитываемы,190827,190828,190829,190830
82489,,,,,,,,190831,190832,190833,190834
82490,,,,,,,,190835,190836,190837,190838
82491,,,,,,,,190839,190840,190841,190842
82492,,,,начищаем,начищаема,начищаемо,начищаемы,190843,190844,190845,190846
82493,,,,,,,,190847,190848,190849,190850
82494,,,,,,,,190851,190852,190853,190854
82495,,,,,,,,190855,190856,190857,190858
82496,,,,,,,,190859,190860,190861,190862
82497,,,,,,,,190863,190864,190865,190866
82498,,,,нашинкован,нашинкована,нашинковано,нашинкованы,190867,190868,190869,190870
82499,,,,,,,,190871,190872,190873,190874
82500,,,,нашлёпан,нашлёпана,нашлёпано,нашлёпаны,190875,190876,190877,190878
82501,,,,,,,,190879,190880,190881,190882
82502,,,,,,,,190883,190884,190885,190886
82503,,,,нашпиливаем,нашпиливаема,нашпиливаемо,нашпиливаемы,190887,190888,190889,190890
82504,,,,,,,,190891,190892,190893,190894
82505,,,,нащёлкан,нащёлкана,нащёлкано,нащёлканы,190895,190896,190897,190898
82506,,,,,,,,190899,190900,190901,190902
82507,,,,нащепан,нащепана,нащепано,нащепаны,190903,190904,190905,190906
82508,,,,,,,,190907,190908,190909,190910
82509,,,,нащипан,нащипана,нащипано,нащипаны,190911,190912,190913,190914
82510,,,,,,,,190915,190916,190917,190918
82511,,,,наэлектризован,наэлектризована,наэлектризовано,наэлектризованы,190919,190920,190921,190922
82512,,,,,,,,190923,190924,190925,190926
82513,,,,,,,,190927,190928,190929,190930
82514,,,,,,,,190931,190932,190933,190934
82515,,,,,,,,190935,190936,190937,190938
82516,,,,неволим,неволима,неволимо,неволимы,190939,190940,190941,190942
82517,,,,неволен,неволена,неволено,неволены,190943,190944,190945,190946
82518,,,,,,,,190947,190948,190949,190950
82519,,,,,,,,190951,190952,190953,190954
82520,,,,,,,,190955,190956,190957,190958
82521,,,,,,,,190959,190960,190961,190962
82522,,,,недобираем,недобираема,недобираемо,недобираемы,190963,190964,190965,190966
82523,,,,,,,,190967,190968,190969,190970
82524,,,,,,,,190971,190972,190973,190974
82525,,,,недовыполняем,недовыполняема,недовыполняемо,недовыполняемы,190975,190976,190977,190978
82526,,,,,,,,190979,190980,190981,190982
82527,,,,,,,,190983,190984,190985,190986
82528,,,,,,,,190987,190988,190989,190990
82529,,,,недогружаем,недогружаема,недогружаемо,недогружаемы,190991,190992,190993,190994
82530,,,,,,,,190995,190996,190997,190998
82531,,,,,,,,190999,191000,191001,191002
82532,,,,недодаваем,недодаваема,недодаваемо,недодаваемы,191003,191004,191005,191006
82533,,,,,,,,191007,191008,191009,191010
82534,,,,недодержан,недодержана,недодержано,недодержаны,191011,191012,191013,191014
82535,,,,,,,,191015,191016,191017,191018
82536,,,,,,,,191019,191020,191021,191022
82537,,,,недоедаем,недоедаема,недоедаемо,недоедаемы,191023,191024,191025,191026
82538,,,,,,,,191027,191028,191029,191030
82539,,,,,,,,191031,191032,191033,191034
82540,,,,,,,,191035,191036,191037,191038
82541,,,,,,,,191039,191040,191041,191042
82542,,,,недополучаем,недополучаема,недополучаемо,недополучаемы,191043,191044,191045,191046
82543,,,,,,,,191047,191048,191049,191050
82544,,,,недоработан,недоработана,недоработано,недоработаны,191051,191052,191053,191054
82545,,,,,,,,191055,191056,191057,191058
82546,,,,недослышан,недослышана,недослышано,недослышаны,191059,191060,191061,191062
82547,,,,,,,,191063,191064,191065,191066
82548,,,,недосмотрен,недосмотрена,недосмотрено,недосмотрены,191067,191068,191069,191070
82549,,,,,,,,191071,191072,191073,191074
82550,,,,,,,,191075,191076,191077,191078
82551,,,,,,,,191079,191080,191081,191082
82552,,,,,,,,191083,191084,191085,191086
82553,,,,,,,,191087,191088,191089,191090
82554,,,,,,,,191091,191092,191093,191094
82555,,,,,,,,191095,191096,191097,191098
82556,,,,,,,,191099,191100,191101,191102
82557,,,,нивелируем,нивелируема,нивелируемо,нивелируемы,191103,191104,191105,191106
82558,,,,нивелирован,нивелирована,нивелировано,нивелированы,191107,191108,191109,191110
82559,,,,,,,,191111,191112,191113,191114
82560,,,,,,,,191115,191116,191117,191118
82561,,,,низан,низана,низано,низаны,191119,191120,191121,191122
82562,,,,,,,,191123,191124,191125,191126
82563,,,,,,,,191127,191128,191129,191130
82564,,,,низвергаем,низвергаема,низвергаемо,низвергаемы,191131,191132,191133,191134
82565,,,,,,,,191135,191136,191137,191138
82566,,,,,,,,191139,191140,191141,191142
82567,,,,низводим,низводима,низводимо,низводимы,191143,191144,191145,191146
82568,,,,,,,,191147,191148,191149,191150
82569,,,,,,,,191151,191152,191153,191154
82570,,,,,,,,191155,191156,191157,191158
82571,,,,,,,,191159,191160,191161,191162
82572,,,,низлагаем,низлагаема,низлагаемо,низлагаемы,191163,191164,191165,191166
82573,,,,,,,,191167,191168,191169,191170
82574,,,,низринут,низринута,низринуто,низринуты,191171,191172,191173,191174
82575,,,,,,,,191175,191176,191177,191178
82576,,,,,,,,191179,191180,191181,191182
82577,,,,никелируем,никелируема,никелируемо,никелируемы,191183,191184,191185,191186
82578,,,,,,,,191187,191188,191189,191190
82579,,,,,,,,191191,191192,191193,191194
82580,,,,ниспосылаем,ниспосылаема,ниспосылаемо,ниспосылаемы,191195,191196,191197,191198
82581,,,,,,,,191199,191200,191201,191202
82582,,,,,,,,191203,191204,191205,191206
82583,,,,ниспровергаем,ниспровергаема,ниспровергаемо,ниспровергаемы,191207,191208,191209,191210
82584,,,,,,,,191211,191212,191213,191214
82585,,,,,,,,191215,191216,191217,191218
82586,,,,,,,,191219,191220,191221,191222
82587,,,,нитрируем,нитрируема,нитрируемо,нитрируемы,191223,191224,191225,191226
82588,,,,нитрирован,нитрирована,нитрировано,нитрированы,191227,191228,191229,191230
82589,,,,,,,,191231,191232,191233,191234
82590,,,,,,,,191235,191236,191237,191238
82591,,,,нитрифицируем,нитрифицируема,нитрифицируемо,нитрифицируемы,191239,191240,191241,191242
82592,,,,нитрифицирован,нитрифицирована,нитрифицировано,нитрифицированы,191243,191244,191245,191246
82593,,,,,,,,191247,191248,191249,191250
82594,,,,,,,,191251,191252,191253,191254
82595,,,,,,,,191255,191256,191257,191258
82596,,,,,,,,191259,191260,191261,191262
82597,,,,,,,,191263,191264,191265,191266
82598,,,,,,,,191267,191268,191269,191270
82599,,,,нокаутируем,нокаутируема,нокаутируемо,нокаутируемы,191271,191272,191273,191274
82600,,,,нокаутирован,нокаутирована,нокаутировано,нокаутированы,191275,191276,191277,191278
82601,,,,,,,,191279,191280,191281,191282
82602,,,,,,,,191283,191284,191285,191286
82603,,,,нормируем,нормируема,нормируемо,нормируемы,191287,191288,191289,191290
82604,,,,нормирован,нормирована,нормировано,нормированы,191291,191292,191293,191294
82605,,,,,,,,191295,191296,191297,191298
82606,,,,,,,,191299,191300,191301,191302
82607,,,,нумеруем,нумеруема,нумеруемо,нумеруемы,191303,191304,191305,191306
82608,,,,нумерован,нумерована,нумеровано,нумерованы,191307,191308,191309,191310
82609,,,,,,,,191311,191312,191313,191314
82610,,,,,,,,191315,191316,191317,191318
82611,,,,нюансируем,нюансируема,нюансируемо,нюансируемы,191319,191320,191321,191322
82612,,,,нюансирован,нюансирована,нюансировано,нюансированы,191323,191324,191325,191326
82613,,,,,,,,191327,191328,191329,191330
82614,,,,,,,,191331,191332,191333,191334
82615,,,,обваливаем,обваливаема,обваливаемо,обваливаемы,191335,191336,191337,191338
82616,,,,,,,,191339,191340,191341,191342
82617,,,,,,,,191343,191344,191345,191346
82618,,,,,,,,191347,191348,191349,191350
82619,,,,,,,,191351,191352,191353,191354
82620,,,,обвариваем,обвариваема,обвариваемо,обвариваемы,191355,191356,191357,191358
82621,,,,,,,,191359,191360,191361,191362
82622,,,,,,,,191363,191364,191365,191366
82623,,,,,,,,191367,191368,191369,191370
82624,,,,,,,,191371,191372,191373,191374
82625,,,,обвеваем,обвеваема,обвеваемо,обвеваемы,191375,191376,191377,191378
82626,,,,,,,,191379,191380,191381,191382
82627,,,,,,,,191383,191384,191385,191386
82628,,,,обвеиваем,обвеиваема,обвеиваемо,обвеиваемы,191387,191388,191389,191390
82629,,,,,,,,191391,191392,191393,191394
82630,,,,обвенчан,обвенчана,обвенчано,обвенчаны,191395,191396,191397,191398
82631,,,,,,,,191399,191400,191401,191402
82632,,,,,,,,191403,191404,191405,191406
82633,,,,обвёртываем,обвёртываема,обвёртываемо,обвёртываемы,191407,191408,191409,191410
82634,,,,,,,,191411,191412,191413,191414
82635,,,,,,,,191415,191416,191417,191418
82636,,,,обветриваем,обветриваема,обветриваемо,обветриваемы,191419,191420,191421,191422
82637,,,,,,,,191423,191424,191425,191426
82638,,,,,,,,191427,191428,191429,191430
82639,,,,обвешиваем,обвешиваема,обвешиваемо,обвешиваемы,191431,191432,191433,191434
82640,,,,,,,,191435,191436,191437,191438
82641,,,,,,,,191439,191440,191441,191442
82642,,,,,,,,191443,191444,191445,191446
82643,,,,,,,,191447,191448,191449,191450
82644,,,,обвиваем,обвиваема,обвиваемо,обвиваемы,191451,191452,191453,191454
82645,,,,,,,,191455,191456,191457,191458
82646,,,,,,,,191459,191460,191461,191462
82647,,,,,,,,191463,191464,191465,191466
82648,,,,,,,,191467,191468,191469,191470
82649,,,,,,,,191471,191472,191473,191474
82650,,,,,,,,191475,191476,191477,191478
82651,,,,обводняем,обводняема,обводняемо,обводняемы,191479,191480,191481,191482
82652,,,,,,,,191483,191484,191485,191486
82653,,,,обворожён,обворожена,обворожено,обворожены,191487,191488,191489,191490
82654,,,,,,,,191491,191492,191493,191494
82655,,,,,,,,191495,191496,191497,191498
82656,,,,обвязываем,обвязываема,обвязываемо,обвязываемы,191499,191500,191501,191502
82657,,,,,,,,191503,191504,191505,191506
82658,,,,,,,,191507,191508,191509,191510
82659,,,,,,,,191511,191512,191513,191514
82660,,,,,,,,191515,191516,191517,191518
82661,,,,обгладываем,обгладываема,обгладываемо,обгладываемы,191519,191520,191521,191522
82662,,,,,,,,191523,191524,191525,191526
82663,,,,,,,,191527,191528,191529,191530
82664,,,,,,,,191531,191532,191533,191534
82665,,,,,,,,191535,191536,191537,191538
82666,,,,обгрызаем,обгрызаема,обгрызаемо,обгрызаемы,191539,191540,191541,191542
82667,,,,,,,,191543,191544,191545,191546
82668,,,,,,,,191547,191548,191549,191550
82669,,,,,,,,191551,191552,191553,191554
82670,,,,,,,,191555,191556,191557,191558
82671,,,,обделываем,обделываема,обделываемо,обделываемы,191559,191560,191561,191562
82672,,,,,,,,191563,191564,191565,191566
82673,,,,,,,,191567,191568,191569,191570
82674,,,,обделяем,обделяема,обделяемо,обделяемы,191571,191572,191573,191574
82675,,,,,,,,191575,191576,191577,191578
82676,,,,,,,,191579,191580,191581,191582
82677,,,,обдёргиваем,обдёргиваема,обдёргиваемо,обдёргиваемы,191583,191584,191585,191586
82678,,,,,,,,191587,191588,191589,191590
82679,,,,,,,,191591,191592,191593,191594
82680,,,,,,,,191595,191596,191597,191598
82681,,,,,,,,191599,191600,191601,191602
82682,,,,обдуряем,обдуряема,обдуряемо,обдуряемы,191603,191604,191605,191606
82683,,,,,,,,191607,191608,191609,191610
82684,,,,,,,,191611,191612,191613,191614
82685,,,,обедняем,обедняема,обедняемо,обедняемы,191615,191616,191617,191618
82686,,,,,,,,191619,191620,191621,191622
82687,,,,,,,,191623,191624,191625,191626
82688,,,,обезвоживаем,обезвоживаема,обезвоживаемо,обезвоживаемы,191627,191628,191629,191630
82689,,,,,,,,191631,191632,191633,191634
82690,,,,,,,,191635,191636,191637,191638
82691,,,,обезвреживаем,обезвреживаема,обезвреживаемо,обезвреживаемы,191639,191640,191641,191642
82692,,,,,,,,191643,191644,191645,191646
82693,,,,,,,,191647,191648,191649,191650
82694,,,,обезглавливаем,обезглавливаема,обезглавливаемо,обезглавливаемы,191651,191652,191653,191654
82695,,,,,,,,191655,191656,191657,191658
82696,,,,,,,,191659,191660,191661,191662
82697,,,,обездоливаем,обездоливаема,обездоливаемо,обездоливаемы,191663,191664,191665,191666
82698,,,,,,,,191667,191668,191669,191670
82699,,,,,,,,191671,191672,191673,191674
82700,,,,обезжириваем,обезжириваема,обезжириваемо,обезжириваемы,191675,191676,191677,191678
82701,,,,,,,,191679,191680,191681,191682
82702,,,,обеззараживаем,обеззараживаема,обеззараживаемо,обеззараживаемы,191683,191684,191685,191686
82703,,,,,,,,191687,191688,191689,191690
82704,,,,,,,,191691,191692,191693,191694
82705,,,,обезземеливаем,обезземеливаема,обезземеливаемо,обезземеливаемы,191695,191696,191697,191698
82706,,,,,,,,191699,191700,191701,191702
82707,,,,обезлесен,обезлесена,обезлесено,обезлесены,191703,191704,191705,191706
82708,,,,,,,,191707,191708,191709,191710
82709,,,,,,,,191711,191712,191713,191714
82710,,,,обезличиваем,обезличиваема,обезличиваемо,обезличиваемы,191715,191716,191717,191718
82711,,,,,,,,191719,191720,191721,191722
82712,,,,обезлюжен,обезлюжена,обезлюжено,обезлюжены,191723,191724,191725,191726
82713,,,,,,,,191727,191728,191729,191730
82714,,,,,,,,191731,191732,191733,191734
82715,,,,обезображиваем,обезображиваема,обезображиваемо,обезображиваемы,191735,191736,191737,191738
82716,,,,,,,,191739,191740,191741,191742
82717,,,,,,,,191743,191744,191745,191746
82718,,,,,,,,191747,191748,191749,191750
82719,,,,,,,,191751,191752,191753,191754
82720,,,,обеляем,обеляема,обеляемо,обеляемы,191755,191756,191757,191758
